market,status,ldate,litho,rprice,ncore,nthread,bfreq,tdp,memband,temp
Desktop,End of Interactive Support,2000,180,,1,,566 MHz,19.2 W,"",90°C
Desktop,End of Interactive Support,,130,,1,,2.20 GHz,57.1 W,"",70°C
Mobile,End of Interactive Support,,90,,1,,1.60 GHz,21 W,"",100°C
Desktop,End of Interactive Support,2004.25,90,,1,,2.53 GHz,84 W,"",67.7°C
Mobile,Launched,2012.5,32,,2,2,1.70 GHz,35 W,21.3 GB/s,100C
Embedded,Launched,2011.25,32,111,2,2,1.10 GHz,17 W,21.3 GB/s,100
Desktop,End of Life,2012.25,32,42,2,2,2.60 GHz,65 W,17 GB/s,69.1°C
Mobile,End of Interactive Support,2007,65,,1,,1.73 GHz,27 W,"","100°C,100°C"
Mobile,End of Interactive Support,,65,,1,,1.20 GHz,5.5 W,"",100°C
Mobile,End of Interactive Support,,180,,1,,733 MHz,20.6 W,"",100°C
Mobile,End of Interactive Support,,180,,1,,700 MHz,15 W,"",100°C
Mobile,End of Interactive Support,,130,,1,,2.00 GHz,32 W,"",100°C
Desktop,End of Interactive Support,,250,,1,,533 MHz,28.3 W,"",70°C
Desktop,End of Interactive Support,,130,,1,,2.10 GHz,55.5 W,"",69°C
Desktop,End of Interactive Support,,130,,1,,1.40 GHz,34.8 W,"",72°C
Mobile,End of Interactive Support,,130,,1,,800 MHz,7 W,"",100°C
Mobile,End of Interactive Support,2004.25,90,,1,,1.50 GHz,21 W,"",100°C
Desktop,End of Interactive Support,2004.75,90,,1,,2.53 GHz,84 W,"",67.7°C
Mobile,Launched,2012.5,32,,2,2,1.80 GHz,35 W,21.3 GB/s,100C
Mobile,Launched,2011.5,32,,2,2,1.20 GHz,17 W,21.3 GB/s,100
Desktop,End of Life,2012.5,32,,2,2,2.20 GHz,35 W,17 GB/s,65.0°C
Mobile,End of Interactive Support,,,,1,,466 MHz,20.7 W,"",100°C
Desktop,End of Interactive Support,2008.5,65,,1,,2.20 GHz,35 W,"",60.4°C
Mobile,End of Interactive Support,2007.5,65,,1,,930 MHz,5.5 W,"",100°C
Mobile,End of Interactive Support,2007.5,65,,1,,1.86 GHz,30 W,"","100°C,100°C"
Mobile,End of Interactive Support,,180,,1,,650 MHz,14 W,"",100°C
Mobile,End of Interactive Support,,130,,1,,1.80 GHz,66.1 W,"",100°C
Mobile,End of Interactive Support,,130,,1,,1.33 GHz,19 W,"",85°C
Desktop,End of Interactive Support,,250,,1,,500 MHz,27 W,"",70°C
Desktop,End of Interactive Support,2002,130,,1,,2.00 GHz,52.8 W,"",68°C
Desktop,End of Interactive Support,,130,,1,,1.30 GHz,33.4 W,"",71°C
Mobile,End of Interactive Support,2006,65,,1,,1.06 GHz,5.5 W,"",100°C
Mobile,End of Interactive Support,,90,,1,,1.40 GHz,21 W,"",100°C
Desktop,End of Interactive Support,2004.25,90,,1,,2.53 GHz,84 W,"",67.7°C
Desktop,End of Life,2012.5,32,52,2,2,2.70 GHz,65 W,17 GB/s,69.1°C
Mobile,Launched,2012,32,,2,2,1.30 GHz,17 W,21.3 GB/s,100C
Mobile,Launched,2011.5,32,86,2,2,1.90 GHz,35 W,21.3 GB/s,100C
Mobile,Launched,2011.5,32,,1,1,1.60 GHz,35 W,21.3 GB/s,100C
Desktop,End of Life,2011.5,32,,1,1,1.60 GHz,35 W,17 GB/s,65.5°C
Mobile,End of Interactive Support,,,,1,,433 MHz,19.4 W,"",100°C
Desktop,End of Interactive Support,2010.5,45,52,2,,2.70 GHz,65 W,"",74.1°C
Mobile,End of Interactive Support,2008.75,65,,2,,1.83 GHz,35 W,"",100°C
Mobile,End of Interactive Support,2006.5,65,,1,,2.00 GHz,31 W,"",100°C
Mobile,End of Interactive Support,,180,,1,,600 MHz,13 W,"",100°C
Mobile,End of Interactive Support,,130,,1,,1.70 GHz,30 W,"",100°C
Desktop,End of Interactive Support,1999.25,250,,1,,433 MHz,24.1 W,"",85°C
Desktop,End of Interactive Support,,130,,1,,1.20 GHz,32.1 W,"",70°C
Mobile,End of Interactive Support,,65,,1,,2.00 GHz,27 W,"",100°C
Mobile,End of Interactive Support,,90,,1,,1.30 GHz,21 W,"",100°C
Desktop,End of Interactive Support,2004.25,90,,1,,2.53 GHz,73 W,"",67°C
Mobile,Launched,2012.25,32,,2,2,1.40 GHz,17 W,21.3 GB/s,100C
Mobile,Launched,2012,32,,1,1,1.70 GHz,35 W,21.3 GB/s,100C
Desktop,End of Life,2011.75,32,37,1,2,1.80 GHz,35 W,17 GB/s,65.5°C
Mobile,End of Interactive Support,,,,1,,400 MHz,13.8 W,"",100°C
Desktop,End of Interactive Support,2010,45,42,2,,2.60 GHz,65 W,"",74.1°C
Mobile,End of Interactive Support,2010.5,45,,2,,2.10 GHz,35 W,"",""
Mobile,End of Interactive Support,2008.75,65,,2,,1.66 GHz,35 W,"",100°C
Desktop,End of Interactive Support,2008,65,,2,,1.60 GHz,65 W,"",73.3°C
Mobile,End of Interactive Support,2008,65,,1,,2.13 GHz,31 W,"","100°C,100°C"
Mobile,End of Interactive Support,,65,,1,,1.33 GHz,27 W,"",""
Mobile,End of Interactive Support,,,,1,,550 MHz,"","",""
Mobile,End of Interactive Support,2004.25,130,,1,,1.60 GHz,30 W,"",100°C
Desktop,End of Interactive Support,,250,,1,,400 MHz,23.7 W,"",85°C
Mobile,End of Interactive Support,,130,,1,,1.20 GHz,24.4 W,"",100°C
Desktop,End of Interactive Support,,130,,1,,1.80 GHz,66.1 W,"",77°C
Desktop,End of Interactive Support,,130,,1,,1.10 GHz,28.9 W,"",69°C
Mobile,End of Interactive Support,2006,65,,1,,1.86 GHz,27 W,"",100°C
Mobile,End of Interactive Support,,130,,1,,1.50 GHz,24.5 W,"",100°C
Desktop,End of Interactive Support,2004.25,90,,1,,2.40 GHz,73 W,"",67°C
Desktop,End of Life,2012.5,32,37,1,2,1.90 GHz,35 W,17 GB/s,65.5°C
Mobile,Launched,2012.5,32,,2,2,1.50 GHz,17 W,21.3 GB/s,100C
Embedded,Launched,2012.25,,90,1,2,1.30 GHz,10 W,21.3 GB/s,100°C
Mobile,End of Interactive Support,2010.5,32,,2,2,2.00 GHz,35 W,17.1 GB/s,90°C
Mobile,End of Interactive Support,2011,32,134,2,2,1.20 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,,,,1,,366 MHz,13.1 W,"",100°C
Mobile,End of Interactive Support,2010,45,,2,,2.00 GHz,35 W,"",""
Desktop,End of Interactive Support,2009.5,45,47,2,,2.50 GHz,65 W,"",74.1°C
Mobile,End of Interactive Support,2009,45,,1,,2.20 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2009.5,45,,1,,1.30 GHz,10 W,"",100°C
Mobile,End of Interactive Support,2008.25,65,,1,,2.26 GHz,31 W,"",""
Desktop,End of Interactive Support,2008.25,65,,2,,2.00 GHz,65 W,"",73.3°C
Desktop,End of Interactive Support,2006.5,65,,1,,2.00 GHz,35 W,"",60.4°C
Mobile,End of Interactive Support,,,,1,,500 MHz,"","",""
Mobile,End of Interactive Support,2004.25,130,,1,,1.50 GHz,30 W,"",100°C
Desktop,End of Interactive Support,1999,250,,1,,366 MHz,21.7 W,"",85°C
Mobile,End of Interactive Support,,130,,1,,1.13 GHz,23.8 W,"",100°C
Desktop,End of Interactive Support,2002,130,,1,,1.70 GHz,63.5 W,"",76°C
Mobile,End of Interactive Support,,65,,1,,1.73 GHz,27 W,"",100°C
Desktop,End of Interactive Support,,180,,1,,1.10 GHz,33 W,"",77°C
Mobile,End of Interactive Support,,130,,1,,1.40 GHz,24.5 W,"",100°C
Desktop,End of Interactive Support,2004.25,90,,1,,2.26 GHz,73 W,"",67°C
Desktop,Launched,2013.25,32,37,1,2,2.00 GHz,35 W,17 GB/s,65.5°C
Mobile,Launched,2011.5,32,,1,1,1.30 GHz,17 W,21.3 GB/s,100C
Mobile,Launched,2011,45,,1,,2.30 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2010,32,105,2,2,1.06 GHz,18 W,17.1 GB/s,90°C
Mobile,End of Interactive Support,,,,1,,300 MHz,11.8 W,"",100°C
Desktop,End of Interactive Support,,90,,1,,2.40 GHz,84 W,"",67.7°C
Mobile,End of Interactive Support,2010,32,68,2,2,1.86 GHz,35 W,17.1 GB/s,90°C
Desktop,End of Interactive Support,2009.5,45,47,2,,2.40 GHz,65 W,"",74.1°C
Mobile,End of Interactive Support,2008.5,45,87,1,,1.20 GHz,10 W,"",105°C
Mobile,End of Interactive Support,2006.5,65,,1,,2.00 GHz,31 W,"",100°C
Desktop,End of Life,2006.5,65,47,2,,2.20 GHz,65 W,"",73.3°C
Desktop,End of Interactive Support,2007.25,65,37,1,,1.80 GHz,35 W,"",60.4°C
Mobile,End of Interactive Support,2006.5,65,,1,,1.73 GHz,30 W,"",100°C
Desktop,End of Interactive Support,2007,65,,1,,1.83 GHz,27 W,"",100°C
Mobile,End of Interactive Support,,180,,1,,450 MHz,15.5 W,"",100°C
Mobile,End of Interactive Support,2004.25,130,,1,,1.40 GHz,30 W,"",100°C
Mobile,End of Interactive Support,,130,,1,,1.06 GHz,23.2 W,"",100°C
Desktop,End of Interactive Support,,250,,1,,333 MHz,19.7 W,"",85°C
Desktop,End of Interactive Support,,130,,1,,1.00 GHz,27.8 W,"",69°C
Mobile,End of Interactive Support,,65,,1,,1.60 GHz,27 W,"",100°C
Mobile,End of Interactive Support,2003.25,130,,1,,1.30 GHz,24.5 W,"",100°C
Desktop,End of Interactive Support,2004.5,90,,1,,2.26 GHz,73 W,"",67°C
Embedded,Launched,2013,22,95,1,1,1.50 GHz,17 W,25.6 GB/s,105
Mobile,Launched,2012,32,,1,1,1.40 GHz,17 W,21.3 GB/s,100C
Mobile,End of Interactive Support,2011,45,,1,,1.40 GHz,10 W,"",100°C
Mobile,End of Interactive Support,,,,1,,266 MHz,9.8 W,"",100°C
Mobile,End of Interactive Support,2010.25,32,,2,2,1.06 GHz,18 W,12.8 GB/s,105°C
Embedded,Launched,2010,45,153,1,2,1.33 GHz,30 W,"",64.4°C
Mobile,End of Interactive Support,2010,32,68,2,2,1.86 GHz,35 W,17.1 GB/s,90°C
Mobile,End of Interactive Support,2009.5,45,,2,,1.20 GHz,10 W,"",100°C
Mobile,End of Interactive Support,2008.5,45,62,2,,1.90 GHz,35 W,"",105°C
Mobile,End of Interactive Support,2008.5,45,161,1,,1.20 GHz,5.5 W,"",105°C
Mobile,End of Interactive Support,2008.5,65,,1,,2.16 GHz,31 W,"",100°C
Desktop,End of Interactive Support,2009.25,65,58,2,,2.40 GHz,65 W,"",73.3°C
Desktop,End of Interactive Support,2007.75,65,,1,,1.20 GHz,19 W,"",100°C
Desktop,End of Interactive Support,2006,65,,1,,1.66 GHz,27 W,"",100°C
Desktop,End of Interactive Support,2007.25,65,,1,,1.60 GHz,35 W,"",60.4°C
Mobile,End of Interactive Support,2007,65,,1,,1.60 GHz,30 W,"","100°C,100°C"
Mobile,End of Interactive Support,2002,130,,1,,1.20 GHz,20.8 W,"",100°C
Mobile,End of Interactive Support,,130,,1,,1.00 GHz,22 W,"",100°C
Desktop,End of Interactive Support,1999,250,,1,,300 MHz,17.8 W,"",85°C
Desktop,End of Interactive Support,,180,,1,,1.00 GHz,29 W,"",75°C
Mobile,End of Interactive Support,,65,,1,,1.46 GHz,27 W,"",100°C
Mobile,End of Interactive Support,,130,,1,,1.20 GHz,24.5 W,"",100°C
Desktop,End of Interactive Support,2005.75,90,,1,,2.13 GHz,73 W,"",67°C
Server,Launched,2017.5,14,316,8,8,1.70 GHz,85 W,"",77°C
Server,Launched,2017.5,14,427,8,16,1.80 GHz,85 W,"",77°C
Server,Launched,2017.5,14,501,8,16,2.00 GHz,70 W,"",90°C
Server,Launched,2017.5,14,511,8,16,2.10 GHz,85 W,"",77°C
Server,Launched,2017.5,14,483,4,8,2.60 GHz,85 W,"",76°C
Server,Launched,2017.5,14,773,10,20,2.20 GHz,85 W,"",92°C
Server,Launched,2017.5,14,704,10,20,2.20 GHz,85 W,"",78°C
Server,Launched,2017.5,14,1012,12,24,2.10 GHz,85 W,"",76°C
Server,Announced,2017.5,14,,12,24,2.10 GHz,85 W,"",91°C
Server,Launched,2017.5,14,,10,20,2.40 GHz,85 W,"",76°C
Server,Launched,2017.5,14,,12,24,2.30 GHz,105 W,"",81°C
Server,Announced,2017.5,14,,14,28,1.90 GHz,85 W,"",90°C
Server,Launched,2017.5,14,1561,14,28,2.20 GHz,105 W,"",81°C
Server,Launched,2017.5,14,1227,4,8,3.60 GHz,105 W,"",71°C
Server,Launched,2017.5,14,,14,28,2.20 GHz,105 W,"",89°C
Server,Launched,2017.5,14,,12,24,2.60 GHz,125 W,"",86°C
Server,Launched,2017.5,14,,12,24,2.60 GHz,135 W,"",86°C
Server,Launched,2017.5,14,,12,24,2.60 GHz,125 W,"",89°C
Server,Launched,2017.5,14,1697,6,12,3.40 GHz,115 W,"",74°C
Server,Launched,2017.5,14,1900,16,32,2.10 GHz,125 W,"",87°C
Server,Launched,2017.5,14,,16,32,2.10 GHz,135 W,"",87°C
Server,Launched,2017.5,14,,16,32,2.10 GHz,125 W,"",92°C
Server,Launched,2017.5,14,,14,28,2.60 GHz,140 W,"",86°C
Server,Launched,2017.5,14,,8,16,3.20 GHz,130 W,"",79°C
Server,Launched,2017.5,14,2220,8,16,3.20 GHz,130 W,"",79°C
Server,Launched,2017.5,14,,12,24,3.00 GHz,150 W,"",85°C
Server,Launched,2017.5,14,2618,20,40,2.00 GHz,125 W,"",86°C
Server,Launched,2017.5,14,,20,40,2.00 GHz,135 W,"",87°C
Server,Launched,2017.5,14,,20,40,2.00 GHz,125 W,"",94°C
Server,Launched,2017.5,14,2451,18,36,2.30 GHz,140 W,"",91°C
Server,Launched,2017.5,14,,18,36,2.30 GHz,140 W,"",91°C
Server,Launched,2017.5,14,2952,16,32,2.60 GHz,150 W,"",85°C
Server,Launched,2017.5,14,,16,32,2.60 GHz,150 W,"",85°C
Server,Launched,2017.5,14,,8,16,3.50 GHz,150 W,"",75°C
Server,Launched,2017.5,14,,16,32,2.60 GHz,160 W,"",87°C
Server,Launched,2017.5,14,,12,24,3.20 GHz,165 W,"",76°C
Server,Launched,2017.5,14,3078,20,40,2.40 GHz,150 W,"",86°C
Server,Launched,2017.5,14,,20,40,2.40 GHz,160 W,"",87°C
Server,Launched,2017.5,14,,18,36,2.70 GHz,165 W,"",89°C
Server,Launched,2017.5,14,3661,22,44,2.10 GHz,140 W,"",92°C
Server,Launched,2017.5,14,,18,36,3.00 GHz,200 W,"",82°C
Server,Launched,2017.5,14,,16,32,2.00 GHz,125 W,"",87°C
Server,Launched,2017.5,14,,4,8,3.60 GHz,105 W,"",71°C
Server,Launched,2017.5,14,,12,24,3.00 GHz,150 W,"",85°C
Server,Launched,2017.5,14,4708,24,48,2.10 GHz,150 W,"",85°C
Server,Launched,2017.5,14,,24,48,2.10 GHz,160 W,"",87°C
Server,Launched,2017.5,14,,24,48,2.10 GHz,150 W,"",93°C
Server,Launched,2017.5,14,,24,48,2.10 GHz,150 W,"",85°C
Server,Launched,2017.5,14,6120,26,52,2.00 GHz,150 W,"",85°C
Server,Launched,2017.5,14,,24,48,2.70 GHz,205 W,"",85°C
Server,Launched,2017.5,14,7411,26,52,2.10 GHz,165 W,"",89°C
Server,Launched,2017.5,14,,26,52,2.10 GHz,165 W,"",89°C
Server,Launched,2017.5,14,,28,56,2.10 GHz,165 W,"",89°C
Server,Launched,2017.5,14,,28,56,2.10 GHz,173 W,"",87°C
Server,Launched,2017.5,14,,28,56,2.10 GHz,165 W,"",89°C
Server,Launched,2017.5,14,,28,56,2.50 GHz,205 W,"",84°C
Server,Launched,2017.5,14,,28,56,2.50 GHz,205 W,"",84°C
Server,Launched,2016.25,14,,14,28,2.00 GHz,115 W,85 GB/s,68°C
Server,Launched,2016.25,14,,10,20,2.00 GHz,115 W,85 GB/s,67°C
Server,Launched,2016.25,14,,16,32,2.10 GHz,115 W,85 GB/s,69°C
Server,Launched,2016.25,14,,18,36,2.20 GHz,140 W,85 GB/s,75°C
Server,Launched,2016.25,14,,18,36,2.40 GHz,165 W,85 GB/s,80°C
Server,Launched,2016.25,14,,20,40,2.10 GHz,140 W,85 GB/s,76°C
Server,Launched,2016.25,14,,22,44,2.20 GHz,150 W,85 GB/s,77°C
Server,Launched,2016.25,14,,24,48,2.20 GHz,165 W,85 GB/s,79°C
Server,Launched,2016.25,14,,10,20,2.80 GHz,165 W,85 GB/s,79°C
Server,Launched,2016.25,14,,4,8,3.20 GHz,140 W,85 GB/s,77°C
Server,Launched,2017,14,,24,48,2.40 GHz,165 W,85 GB/s,79°C
Server,Launched,2015.25,22,,12,24,2.10 GHz,115 W,85 GB/s,70°C
Server,Launched,2015.25,22,,10,20,1.90 GHz,115 W,85 GB/s,70°C
Server,Launched,2015.25,22,,14,28,2.20 GHz,115 W,85 GB/s,70°C
Server,Launched,2015.25,22,,16,32,2.20 GHz,140 W,85 GB/s,75°C
Server,Launched,2015.25,22,,16,32,2.50 GHz,165 W,85 GB/s,79°C
Server,Launched,2015.25,22,,18,36,2.10 GHz,140 W,85 GB/s,75°C
Server,Launched,2015.25,22,,18,36,2.30 GHz,150 W,85 GB/s,77°C
Server,Launched,2015.25,22,,18,36,2.00 GHz,115 W,85 GB/s,70°C
Server,Launched,2015.25,22,,18,36,2.50 GHz,165 W,85 GB/s,79°C
Server,Launched,2015.25,22,,10,20,2.80 GHz,165 W,85 GB/s,79°C
Server,Launched,2015.25,22,,4,8,3.20 GHz,140 W,85 GB/s,75°C
Server,Launched,2014,22,,15,30,2.30 GHz,130 W,85 GB/s,73°C
Server,Launched,2014,22,,15,30,2.50 GHz,130 W,85 GB/s,73°C
Server,Launched,2014,22,,15,30,2.80 GHz,155 W,85 GB/s,77°C
Server,Launched,2014,22,,6,12,1.90 GHz,105 W,68 GB/s,68°C
Server,Launched,2014,22,,8,16,2.00 GHz,105 W,68 GB/s,68°C
Server,Launched,2014,22,,10,20,2.20 GHz,105 W,68 GB/s,68°C
Server,Launched,2014,22,,12,24,2.30 GHz,105 W,68 GB/s,68°C
Server,Launched,2014,22,,12,24,2.60 GHz,130 W,85 GB/s,73°C
Server,Launched,2014,22,,15,30,2.30 GHz,130 W,85 GB/s,73°C
Server,Launched,2014,22,,15,30,2.50 GHz,130 W,85 GB/s,73°C
Server,Launched,2014,22,,15,30,2.80 GHz,155 W,85 GB/s,77°C
Server,Launched,2014,22,,6,12,3.40 GHz,155 W,85 GB/s,77°C
Server,Launched,2014,22,,10,20,3.20 GHz,155 W,85 GB/s,77°C
Server,Launched,2014,22,,15,30,2.80 GHz,155 W,85 GB/s,77°C
Server,Launched,2014,22,,15,30,2.20 GHz,105 W,85 GB/s,68°C
Server,Launched,2014,22,,15,30,2.50 GHz,130 W,85 GB/s,73°C
Server,Launched,2014,22,,15,30,2.30 GHz,130 W,85 GB/s,73°C
Server,Launched,2014,22,,12,12,3.00 GHz,130 W,85 GB/s,73°C
Server,Launched,2014,22,,12,24,2.30 GHz,105 W,68 GB/s,68°C
Server,End of Life,2011.25,32,,8,16,2.00 GHz,105 W,"",64°C
Server,End of Life,2011.25,32,,8,16,2.13 GHz,105 W,"",64°C
Server,End of Life,2011.25,32,,10,20,2.00 GHz,130 W,"",69°C
Server,End of Life,2011.25,32,,10,20,2.26 GHz,130 W,"",69°C
Server,End of Life,2011.25,32,,10,20,2.40 GHz,130 W,"",69°C
Server,End of Life,2011.25,32,890,6,12,1.86 GHz,95 W,"",70°C
Server,End of Life,2011.25,32,,8,16,2.00 GHz,105 W,"",64°C
Server,End of Life,2011.25,32,,8,16,2.13 GHz,105 W,"",64°C
Server,End of Life,2011.25,32,,10,20,2.00 GHz,130 W,"",69°C
Server,End of Life,2011.25,32,,10,20,2.26 GHz,130 W,"",69°C
Server,End of Life,2011.25,32,,10,20,2.40 GHz,130 W,"",69°C
Server,End of Life,2011.25,32,,8,16,2.13 GHz,105 W,"",64°C
Server,End of Life,2011.25,32,,8,8,2.66 GHz,130 W,"",69°C
Server,End of Life,2011.25,32,,10,20,2.00 GHz,130 W,"",69°C
Server,End of Life,2011.25,32,,10,20,2.26 GHz,130 W,"",69°C
Server,End of Life,2011.25,32,,10,20,2.13 GHz,105 W,"",64°C
Server,End of Life,2011.25,32,,10,20,2.40 GHz,130 W,"",69°C
Mobile,Launched,2015,14,393,2,4,2.60 GHz,15 W,25.6 GB/s,105°C
Mobile,Launched,2015,14,426,2,4,2.20 GHz,15 W,25.6 GB/s,105°C
Desktop,Launched,2015.25,14,377,4,8,3.30 GHz,65 W,25.6 GB/s,""
Desktop,Launched,2015.25,14,348,4,8,3.30 GHz,65 W,29.86 GB/s,""
Mobile,Launched,2015.25,14,378,4,8,2.70 GHz,47 W,25.6 GB/s,105°C
Embedded,Launched,2015.25,14,378,4,8,2.60 GHz,47 W,25.6 GB/s,105°C
Mobile,Launched,2015.25,14,434,4,8,2.50 GHz,47 W,25.6 GB/s,105°C
Embedded,Launched,2015.25,14,435,4,8,2.70 GHz,47 W,25.6 GB/s,105°C
Mobile,Launched,2015.25,14,434,4,8,2.70 GHz,47 W,25.6 GB/s,105°C
Mobile,Launched,2015.25,14,623,4,8,2.90 GHz,47 W,25.6 GB/s,105°C
Mobile,Launched,2015,14,393,2,4,2.40 GHz,15 W,25.6 GB/s,105°C
Mobile,Launched,2015.5,14,281,2,4,900 MHz,4.5 W,29.8 GB/s,100°C
Desktop,Launched,2015.75,14,117,2,4,3.60 GHz,54 W,34.1 GB/s,66°C
Mobile,Launched,2015.5,14,304,2,4,3.10 GHz,28 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,304,2,4,2.90 GHz,28 W,34.1 GB/s,100°C
Mobile,Launched,2016.5,14,281,2,4,1.00 GHz,4.5 W,29.8 GB/s,100°C
Mobile,Launched,2017,14,225,2,4,3.00 GHz,35 W,34.1 GB/s,100°C
Mobile,Launched,2016.5,14,281,2,4,2.40 GHz,15 W,34.1 GB/s,100°C
Mobile,Launched,2017,14,,2,4,2.80 GHz,28 W,34.1 GB/s,100°C
Desktop,Launched,2017,14,117,2,4,3.90 GHz,51 W,"",100°C
Embedded,Launched,2017,14,225,2,4,2.90 GHz,35 W,34.1 GB/s,100°C
Desktop,Launched,2017,14,117,2,4,3.40 GHz,35 W,"",92°C
Desktop,Launched,2017,14,117,2,4,3.40 GHz,35 W,34.1 GB/s,88°C
Desktop,Launched,2017,14,117,2,4,3.90 GHz,54 W,34.1 GB/s,100°C
Embedded,Launched,2017,14,225,2,4,2.10 GHz,25 W,34.1 GB/s,100°C
Mobile,Launched,2017.25,14,,2,4,2.70 GHz,15 W,34.1 GB/s,100°C
Desktop,Launched,2017,14,147,2,4,3.50 GHz,35 W,"",92°C
Desktop,Launched,2017,14,147,2,4,4.00 GHz,51 W,"",100°C
Desktop,Launched,2017,14,157,2,4,4.10 GHz,51 W,"",100°C
Desktop,Launched,2017,14,179,2,4,4.20 GHz,60 W,"",100°C
Mobile,Launched,2017.25,14,281,2,4,1.10 GHz,4.5 W,29.8 GB/s,100°C
Mobile,Launched,2015.5,14,393,2,4,2.50 GHz,15 W,34.1 GB/s,100°C
Mobile,Announced,2015.5,14,,2,4,2.20 GHz,15 W,34.1 GB/s,100°C
Mobile,Announced,2015.5,14,,2,4,3.30 GHz,28 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,393,2,4,2.60 GHz,15 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,415,2,4,2.20 GHz,15 W,34.1 GB/s,100°C
Mobile,Launched,2016,14,415,2,4,2.40 GHz,15 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,378,4,8,2.60 GHz,45 W,34.1 GB/s,100°C
Mobile,Launched,2016,14,434,4,8,2.60 GHz,45 W,34.1 GB/s,100°C
Desktop,Launched,2015.5,14,312,4,8,3.40 GHz,65 W,34.1 GB/s,71°C
Embedded,Launched,2015.75,14,303,4,8,2.40 GHz,35 W,34.1 GB/s,""
Desktop,Launched,2015.5,14,303,4,8,2.80 GHz,35 W,34.1 GB/s,66°C
Desktop,Launched,2015.5,14,350,4,8,4.00 GHz,91 W,34.1 GB/s,64°C
Desktop,End of Life,2016.25,14,,4,8,3.30 GHz,65 W,34.1 GB/s,71°C
Embedded,Launched,2015.75,14,378,4,8,2.80 GHz,45 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,378,4,8,2.70 GHz,45 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,378,4,8,2.70 GHz,45 W,34.1 GB/s,100°C
Embedded,Launched,2015.75,14,378,4,8,2.00 GHz,25 W,34.1 GB/s,100°C
Mobile,Launched,2016,14,434,4,8,2.70 GHz,45 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,568,4,8,2.90 GHz,45 W,34.1 GB/s,100°C
Mobile,Launched,2016,14,623,4,8,2.80 GHz,45 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,304,2,4,1.80 GHz,15 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,281,2,4,2.30 GHz,15 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,281,2,4,2.40 GHz,15 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,250,4,4,2.30 GHz,45 W,34.1 GB/s,100°C
Mobile,Launched,2016,14,306,4,4,2.30 GHz,45 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,304,2,4,2.00 GHz,15 W,34.1 GB/s,100°C
Embedded,Launched,2015.75,14,250,4,4,1.90 GHz,25 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,250,4,4,2.60 GHz,45 W,34.1 GB/s,100°C
Embedded,Launched,2015.75,14,250,4,4,2.70 GHz,45 W,34.1 GB/s,100°C
Desktop,Launched,2015.5,14,182,4,4,2.20 GHz,35 W,34.1 GB/s,66°C
Desktop,Launched,2015.5,14,187,4,4,2.70 GHz,65 W,34.1 GB/s,71°C
Desktop,Launched,2015.75,14,187,4,4,2.80 GHz,65 W,34.1 GB/s,71°C
Embedded,Launched,2015.75,14,192,4,4,2.30 GHz,35 W,34.1 GB/s,""
Desktop,Launched,2015.5,14,192,4,4,2.50 GHz,35 W,34.1 GB/s,66°C
Desktop,Launched,2015.5,14,202,4,4,3.20 GHz,65 W,34.1 GB/s,71°C
Desktop,End of Life,2016.25,14,,4,4,2.80 GHz,65 W,34.1 GB/s,71°C
Desktop,Launched,2015.5,14,213,4,4,2.70 GHz,35 W,34.1 GB/s,66°C
Desktop,Launched,2015.5,14,243,4,4,3.50 GHz,91 W,34.1 GB/s,64°C
Desktop,End of Life,2016.25,14,,4,4,3.20 GHz,65 W,34.1 GB/s,71°C
Desktop,Launched,2015.5,14,224,4,4,3.30 GHz,65 W,34.1 GB/s,71°C
Mobile,Launched,2016.75,14,281,2,4,2.00 GHz,15 W,34.1 GB/s,100°C
Embedded,Launched,2015.75,14,117,2,4,2.70 GHz,35 W,34.1 GB/s,""
Desktop,Launched,2015.5,14,117,2,4,3.20 GHz,35 W,34.1 GB/s,66°C
Desktop,Launched,2015.5,14,117,2,4,3.70 GHz,51 W,34.1 GB/s,65°C
Mobile,Launched,2015.5,14,304,2,4,2.70 GHz,28 W,34.1 GB/s,100°C
Mobile,Launched,2016.5,14,304,2,4,2.40 GHz,28 W,34.1 GB/s,100°C
Embedded,Launched,2015.75,14,225,2,4,1.90 GHz,25 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,281,2,4,2.30 GHz,15 W,34.1 GB/s,100°C
Mobile,Launched,2015.5,14,225,2,4,2.70 GHz,35 W,34.1 GB/s,100°C
Desktop,Launched,2015.5,14,157,2,4,3.90 GHz,51 W,34.1 GB/s,65°C
