Vertical Segment,Status,Launch Date,Lithography,Recommended Customer Price,total Cores,total Threads,Processor Base Frequency,TDP,Max Memory Bandwidth,T
Desktop,End of Interactive Support,Q1'10,32 nm,$177.00 ,2,4,3.33 GHz,87 W,21 GB/s,69.8°C
Desktop,End of Interactive Support,Q1'10,32 nm,$305.00 ,2,4,3.46 GHz,73 W,21 GB/s,72.6°C
Desktop,End of Interactive Support,Q3'09,45 nm,$193.00 - $213.00,4,4,2.66 GHz,95 W,21 GB/s,72.7°C
Desktop,End of Interactive Support,Q1'10,45 nm,$279.00 ,4,4,2.40 GHz,82 W,21 GB/s,76.7°C
Desktop,End of Interactive Support,Q3'10,45 nm,$213.00 ,4,4,2.80 GHz,95 W,21 GB/s,72.7°C
Embedded,Launched,Q1'10,32 nm,$247.00 ,2,4,2.00 GHz,25 W,17.1 GB/s,105°C 
Mobile,End of Interactive Support,Q1'10,32 nm,N/A,2,4,2.00 GHz,25 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,Q1'10,32 nm,$250.00 ,2,4,2.66 GHz,35 W,17.1 GB/s,105°C
Embedded,Launched,Q1'10,32 nm,$248.00 ,2,4,1.06 GHz,18 W,12.8 GB/s,105°C 
Mobile,End of Interactive Support,Q1'10,32 nm,N/A,2,4,1.06 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,Q1'10,32 nm,N/A,2,4,2.13 GHz,25 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,Q3'10,32 nm,N/A,2,4,2.80 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,Q1'10,32 nm,N/A,2,4,1.20 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,Q3'10,32 nm,N/A,2,4,2.26 GHz,25 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,Q1'10,32 nm,$248.00 ,2,4,1.33 GHz,18 W,12.8 GB/s,105°C 
Mobile,End of Interactive Support,Q2'10,32 nm,N/A,2,4,1.33 GHz,18 W,12.8 GB/s,105°C
Mobile,End of Interactive Support,Q3'10,32 nm,N/A,2,4,1.46 GHz,18 W,12.8 GB/s,105°C 
Mobile,End of Interactive Support,Q3'10,45 nm,$380.00 ,4,8,1.73 GHz,45 W,21 GB/s,100°C
Mobile,End of Interactive Support,Q3'10,45 nm,$570.00 ,4,8,1.86 GHz,45 W,21 GB/s,100°C
Desktop,End of Interactive Support,Q1'10,45 nm,$362.00 ,4,8,2.53 GHz,82 W,21 GB/s,
Desktop,End of Interactive Support,Q3'09,45 nm,$305.00 ,4,8,2.93 GHz,95 W,21 GB/s,72.7°C
Desktop,End of Interactive Support,Q2'10,45 nm,N/A,4,8,2.66 GHz,82 W,21 GB/s,
Desktop,End of Interactive Support,Q2'10,45 nm,$353.00 ,4,8,2.93 GHz,95 W,21 GB/s,72.7°C
Desktop,End of Interactive Support,Q2'10,45 nm,N/A,4,8,3.06 GHz,95 W,21 GB/s,72.7°C
Desktop,End of Interactive Support,Q1'10,45 nm,$305.00 ,4,8,2.80 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,Q4'08,45 nm,$555.00 ,4,8,2.93 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,Q2'09,45 nm,$305.00 ,4,8,3.06 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,Q4'09,45 nm,$305.00 ,4,8,3.20 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,Q3'10,32 nm,$594.00 ,6,12,3.20 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,Q2'11,32 nm,$594.00 ,6,12,3.33 GHz,130 W,,68.8°C 
Desktop,End of Interactive Support,Q3'10,32 nm,$117.00 ,2,4,3.33 GHz,73 W,21 GB/s,72.6°C
Mobile,End of Interactive Support,Q1'11,32 nm,N/A,2,4,2.66 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,Q1'11,32 nm,N/A,2,4,2.66 GHz,35 W,17.1 GB/s,"90°C for rPGA, 105°C for BGA"
Desktop,End of Interactive Support,Q2'10,32 nm,$305.00 ,2,4,3.60 GHz,73 W,21 GB/s,72.6°C
Mobile,End of Interactive Support,Q1'10,32 nm,$232.00 ,2,4,2.53 GHz,35 W,17.1 GB/s,105°C
Mobile,End of Interactive Support,Q3'09,45 nm,$380.00 ,4,8,1.60 GHz,45 W,21 GB/s,100°C
Mobile,End of Interactive Support,Q3'09,45 nm,N/A,4,8,1.73 GHz,45 W,21 GB/s,100°C
Desktop,End of Interactive Support,Q3'09,45 nm,$257.00 - $305.00,4,8,2.80 GHz,95 W,21 GB/s,72.7°C
Desktop,End of Interactive Support,Q4'08,45 nm,$305.00 ,4,8,2.66 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Life,Q1'11,32 nm,$120.00 ,2,4,3.10 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,Q1'11,32 nm,$132.00 ,2,4,2.50 GHz,35 W,21 GB/s,65.0°C
Desktop,End of Life,Q2'11,32 nm,$134.00 ,2,4,3.10 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,Q2'11,32 nm,N/A,2,4,3.10 GHz,65 W,21 GB/s,69.1°C
Embedded,Launched,Q2'12,,$293.00 ,2,4,2.00 GHz,25 W,21.3 GB/s,100°C
Desktop,Launched,Q1'11,32 nm,$110.00 - $120.00,2,4,3.30 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,Q3'11,32 nm,$121.00 ,2,4,2.60 GHz,35 W,21 GB/s,65.0°C
Desktop,End of Life,Q3'11,32 nm,$134.00 - $144.00,2,4,3.30 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,Q3'11,32 nm,$117.00 ,2,4,3.40 GHz,65 W,21 GB/s,69.1°C
Mobile,Launched,Q1'11,32 nm,N/A,2,4,2.10 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Embedded,Launched,Q1'11,32 nm,$187.00 ,2,4,2.10 GHz,35 W,21.3 GB/s,100C (BGA)
Mobile,Launched,Q2'11,32 nm,N/A,2,4,2.10 GHz,35 W,21.3 GB/s,85 C
Mobile,Launched,Q3'12,32 nm,N/A,2,4,2.20 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA) 
Mobile,Launched,Q2'11,32 nm,N/A,2,4,2.20 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Mobile,Launched,Q2'11,32 nm,$187.00 ,2,4,2.20 GHz,35 W,21.3 GB/s,100 C
Embedded,Launched,Q2'11,32 nm,$209.00 ,2,4,1.30 GHz,17 W,21.3 GB/s,100C (BGA)
Mobile,Launched,Q1'13,32 nm,N/A,2,4,2.30 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Mobile,Launched,Q4'11,32 nm,N/A,2,4,2.30 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Mobile,Launched,Q2'11,32 nm,N/A,2,4,1.30 GHz,17 W,21.3 GB/s,100C
Mobile,Launched,Q3'12,32 nm,N/A,2,4,1.40 GHz,17 W,,100C
Mobile,Launched,Q4'11,32 nm,$250.00 ,2,4,1.40 GHz,17 W,,100C
Mobile,Launched,Q1'12,32 nm,N/A,2,4,2.40 GHz,35 W,21.3 GB/s,85C (PGA); 100C (BGA)
Mobile,Launched,Q1'13,32 nm,N/A,2,4,1.50 GHz,17 W,,100C
Mobile,Launched,Q2'12,32 nm,N/A,2,4,1.50 GHz,17 W,,100C
Desktop,End of Life,Q1'11,32 nm,$187.00 ,4,4,2.80 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,Q2'11,32 nm,N/A,4,4,2.90 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,Q3'11,32 nm,$177.00 ,4,4,3.00 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,Q1'12,32 nm,$187.00 ,4,4,3.10 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,Q1'11,32 nm,N/A,2,4,2.70 GHz,35 W,21 GB/s,65.0°C
Desktop,Launched,Q1'11,32 nm,$174.00 ,4,4,3.10 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,Q1'11,32 nm,N/A,4,4,2.50 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,Q2'11,32 nm,N/A,4,4,2.50 GHz,65 W,21 GB/s,69.1°C
Mobile,Launched,Q1'11,32 nm,N/A,2,4,2.30 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,Q4'11,32 nm,N/A,2,4,2.40 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,Q1'12,32 nm,N/A,2,4,2.50 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,Q4'11,32 nm,N/A,2,4,2.40 GHz,35 W,21.3 GB/s,100°C
Desktop,End of Life,Q1'12,32 nm,$205.00 ,4,4,3.20 GHz,95 W,21 GB/s,72.6°C
Mobile,Launched,Q2'11,32 nm,N/A,2,4,1.60 GHz,17 W,21.3 GB/s,100
Desktop,End of Life,Q1'11,32 nm,N/A,4,4,3.30 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,Q1'11,32 nm,N/A,4,4,3.30 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,Q1'11,32 nm,N/A,4,4,2.70 GHz,65 W,21 GB/s,69.1°C
Desktop,End of Life,Q1'11,32 nm,N/A,4,4,2.30 GHz,45 W,21 GB/s,69.8°C
Mobile,Launched,Q1'11,32 nm,$236.00 ,2,4,2.50 GHz,35 W,21.3 GB/s,100 C
Embedded,Launched,Q1'11,32 nm,$250.00 ,2,4,2.50 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,Q1'11,32 nm,N/A,2,4,2.50 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,Q1'11,32 nm,$269.00 ,2,4,2.60 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,Q1'11,32 nm,N/A,2,4,1.40 GHz,17 W,21.3 GB/s,100 C
Desktop,End of Life,Q1'12,32 nm,$235.00 ,4,4,3.40 GHz,95 W,21 GB/s,72.6°C
Desktop,Launched,Q1'11,32 nm,$261.00 ,4,8,3.40 GHz,95 W,21 GB/s,72.6°C
Mobile,Launched,Q2'11,32 nm,N/A,2,4,1.70 GHz,17 W,21.3 GB/s,100 C
Desktop,End of Life,Q1'11,32 nm,N/A,4,8,3.40 GHz,95 W,21 GB/s,72.6°C
Desktop,End of Life,Q1'11,32 nm,N/A,4,8,2.80 GHz,65 W,21 GB/s,69.1°C
Embedded,Launched,Q1'11,32 nm,$280.00 ,2,4,1.50 GHz,17 W,,100 C
Mobile,Launched,Q1'11,32 nm,N/A,2,4,1.50 GHz,17 W,21.3 GB/s,100 C
Mobile,Launched,Q1'11,32 nm,N/A,2,4,2.70 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,Q1'11,32 nm,N/A,4,8,2.00 GHz,45 W,21.3 GB/s,100 C
Mobile,Launched,Q1'11,32 nm,N/A,2,4,2.10 GHz,25 W,21.3 GB/s,100 C
Mobile,Launched,Q1'11,32 nm,N/A,4,8,2.00 GHz,45 W,21.3 GB/s,100 C
Mobile,Launched,Q2'11,32 nm,N/A,2,4,1.70 GHz,17 W,21.3 GB/s,100 C
Mobile,Launched,Q4'11,32 nm,N/A,2,4,2.80 GHz,35 W,21.3 GB/s,100 C
Mobile,Launched,Q1'11,32 nm,N/A,2,4,2.30 GHz,25 W,21.3 GB/s,100 C
Embedded,Launched,Q1'11,32 nm,$306.00 ,2,4,2.20 GHz,25 W,,100 C
Mobile,Launched,Q1'11,32 nm,N/A,2,4,1.60 GHz,17 W,21.3 GB/s,100 C
Mobile,Launched,Q4'11,32 nm,N/A,4,8,2.20 GHz,45 W,21.3 GB/s,100 C
Mobile,Launched,Q4'11,32 nm,N/A,4,8,2.20 GHz,45 W,21.3 GB/s,100 C
Mobile,Launched,Q2'11,32 nm,N/A,2,4,1.80 GHz,17 W,21.3 GB/s,100 C
Desktop,End of Life,Q4'11,32 nm,N/A,4,8,3.50 GHz,95 W,21 GB/s,72.6°C 
Embedded,Launched,Q1'11,32 nm,$295.00 ,4,8,2.10 GHz,45 W,,100 C
Mobile,Launched,Q1'11,32 nm,$295.00 ,4,8,2.10 GHz,45 W,,100 C
Mobile,Launched,Q1'11,32 nm,N/A,4,8,2.20 GHz,45 W,25.6 GB/s,100 C
Mobile,Launched,Q4'11,32 nm,$378.00 ,4,8,2.40 GHz,45 W,25.6 GB/s,100 C
Mobile,Launched,Q4'11,32 nm,$568.00 ,4,8,2.50 GHz,45 W,25.6 GB/s,100 C
Mobile,Launched,Q1'11,32 nm,$570.00 ,4,8,2.30 GHz,45 W,25.6 GB/s,100 C
Mobile,Launched,Q2'12,22 nm,$225.00 ,2,4,2.40 GHz,35 W,25.6 GB/s,90C (PGA); 105C (BGA)
Embedded,Launched,Q3'13,22 nm,$293.00 ,2,4,2.50 GHz,25 W,21.3 GB/s,100°C
Mobile,Launched,Q3'12,22 nm,$225.00 ,2,4,2.50 GHz,35 W,25.6 GB/s,90C (PGA); 105C (BGA)
Embedded,Launched,Q3'12,22 nm,$199.00 ,2,4,2.40 GHz,35 W,25.6 GB/s,105°C
Mobile,Launched,Q1'13,22 nm,N/A,2,4,2.60 GHz,35 W,25.6 GB/s,90C (PGA); 105C (BGA)
Desktop,End of Life,Q1'13,22 nm,$117.00 ,2,4,3.20 GHz,55 W,25.6 GB/s,65.3°C
Mobile,Launched,Q2'12,22 nm,$225.00 ,2,4,1.80 GHz,17 W,25.6 GB/s,105 C
Embedded,Launched,Q3'12,22 nm,$221.00 ,2,4,1.60 GHz,17 W,25.6 GB/s,105°C
Desktop,Launched,Q3'12,22 nm,$112.00 - $117.00,2,4,3.30 GHz,55 W,25.6 GB/s,65.3°C
Desktop,Launched,Q3'12,22 nm,$117.00 ,2,4,2.80 GHz,35 W,25.6 GB/s,65.0°C
Desktop,End of Life,Q3'12,22 nm,$134.00 ,2,4,3.30 GHz,55 W,25.6 GB/s,65.3°C
Mobile,Launched,Q1'13,22 nm,$225.00 ,2,4,1.90 GHz,17 W,25.6 GB/s,105 C
Desktop,Launched,Q3'12,22 nm,$117.00 ,2,4,3.40 GHz,55 W,25.6 GB/s,65.3°C
Mobile,Launched,Q1'13,22 nm,N/A,2,4,1.40 GHz,13 W,25.6 GB/s,105 C
Desktop,End of Life,Q2'13,22 nm,$134.00 - $144.00,2,4,3.40 GHz,55 W,25.6 GB/s,65.3°C
Desktop,Launched,Q3'12,22 nm,$117.00 ,2,4,2.90 GHz,35 W,25.6 GB/s,65.0°C
Desktop,Launched,Q2'13,22 nm,$117.00 ,2,4,3.50 GHz,55 W,25.6 GB/s,65.3°C
Mobile,Launched,Q2'12,22 nm,$225.00 ,2,4,2.50 GHz,35 W,25.6 GB/s,105 C
Desktop,Launched,Q2'13,22 nm,$117.00 ,2,4,3.00 GHz,35 W,25.6 GB/s,65.0°C
Mobile,Launched,Q1'13,22 nm,N/A,2,4,2.60 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,Q1'13,22 nm,$225.00 ,2,4,2.60 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,Q2'12,22 nm,$225.00 ,2,4,1.70 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,Q2'12,22 nm,$225.00 - $227.00,2,4,2.60 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,Q2'12,22 nm,$225.00 ,2,4,2.50 GHz,35 W,25.6 GB/s,105 C
Desktop,End of Life,Q3'12,22 nm,$182.00 - $187.00,4,4,3.00 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,Q3'12,22 nm,$182.00 ,4,4,2.70 GHz,65 W,25.6 GB/s,69.1°C 
Mobile,Launched,Q1'13,22 nm,$225.00 ,2,4,1.80 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,Q1'13,22 nm,N/A,2,4,1.50 GHz,13 W,25.6 GB/s,105 C
Desktop,End of Life,Q3'13,22 nm,$182.00 - $187.00,4,4,3.10 GHz,77 W,25.6 GB/s,67.4°C 
Desktop,End of Life,Q3'13,22 nm,$182.00 - $187.00,4,4,2.80 GHz,65 W,25.6 GB/s,69.1°C 
Mobile,Launched,Q1'13,22 nm,$225.00 - $227.00,2,4,2.70 GHz,35 W,25.6 GB/s,105 C
Desktop,End of Life,Q3'12,22 nm,$177.00 ,4,4,3.10 GHz,69 W,25.6 GB/s,67.4°C
Mobile,Launched,Q2'12,22 nm,$266.00 - $269.00,2,4,2.80 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,Q2'12,22 nm,$225.00 ,2,4,1.80 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,Q1'13,22 nm,$266.00 - $269.00,2,4,2.90 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,Q1'13,22 nm,N/A,2,4,1.90 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,Q1'13,22 nm,N/A,2,4,1.50 GHz,13 W,25.6 GB/s,105 C
Desktop,End of Life,Q2'12,22 nm,$195.00 ,4,4,3.10 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,Q2'12,22 nm,$184.00 - $195.00,4,4,2.80 GHz,65 W,25.6 GB/s,69.1°C
Desktop,Launched,Q2'12,22 nm,$184.00 - $195.00,4,4,3.20 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,Q2'12,22 nm,N/A,4,4,2.90 GHz,65 W,25.6 GB/s,69.1
Desktop,End of Life,Q2'12,22 nm,$184.00 ,2,4,2.90 GHz,35 W,25.6 GB/s,65
Desktop,End of Life,Q2'12,22 nm,$201.00 ,4,4,2.90 GHz,65 W,25.6 GB/s,69.1
Desktop,End of Life,Q2'12,22 nm,$205.00 - $213.00,4,4,3.30 GHz,77 W,25.6 GB/s,67.4°C
Desktop,Launched,Q2'12,22 nm,$197.00 ,4,4,3.00 GHz,65 W,25.6 GB/s,69.1°C
Desktop,End of Life,Q2'12,22 nm,$213.00 ,4,4,3.40 GHz,77 W,25.6 GB/s,67.4
Desktop,End of Life,Q2'12,22 nm,$225.00 - $235.00,4,4,3.40 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,Q2'12,22 nm,$205.00 ,4,4,2.30 GHz,45 W,25.6 GB/s,69.8°C
Desktop,End of Life,Q2'12,22 nm,$205.00 ,4,4,3.10 GHz,65 W,25.6 GB/s,69.1
Embedded,Launched,Q2'12,22 nm,$235.00 ,2,4,2.70 GHz,35 W,25.6 GB/s,105°C
Mobile,Launched,Q2'12,22 nm,N/A,2,4,1.90 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,Q2'12,22 nm,$346.00 ,2,4,2.90 GHz,35 W,25.6 GB/s,105 C
Embedded,Launched,Q2'12,22 nm,$280.00 ,2,4,1.70 GHz,17 W,25.6 GB/s,105°C
Mobile,Launched,Q1'13,22 nm,$346.00 ,2,4,2.00 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,Q1'13,22 nm,$346.00 ,2,4,3.00 GHz,35 W,25.6 GB/s,105 C
Embedded,Launched,Q2'12,22 nm,$306.00 ,2,4,2.50 GHz,25 W,25.6 GB/s,105°C
Embedded,Launched,Q2'12,22 nm,$335.00 ,4,8,2.30 GHz,45 W,25.6 GB/s,105°C
Mobile,Launched,Q2'12,22 nm,$378.00 ,4,8,2.30 GHz,45 W,25.6 GB/s,105 C
Mobile,Launched,Q2'12,22 nm,$378.00 ,4,8,2.10 GHz,35 W,25.6 GB/s,105 C
Embedded,Launched,Q2'12,22 nm,$363.00 ,4,8,2.10 GHz,35 W,25.6 GB/s,105°C
Mobile,Launched,Q2'12,22 nm,$378.00 ,4,8,2.10 GHz,35 W,25.6 GB/s,105 C
Embedded,Launched,Q2'12,22 nm,$335.00 ,4,8,2.30 GHz,45 W,25.6 GB/s,105°C
Mobile,Launched,Q2'12,22 nm,$378.00 ,4,8,2.30 GHz,45 W,25.6 GB/s,105 C
Mobile,Launched,Q3'12,22 nm,$378.00 ,4,8,2.40 GHz,45 W,25.6 GB/s,105 C
Mobile,Launched,Q3'12,22 nm,$378.00 ,4,8,2.20 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,Q3'12,22 nm,N/A,4,8,2.20 GHz,35 W,25.6 GB/s,105 C
Mobile,Launched,Q3'12,22 nm,N/A,4,8,2.40 GHz,45 W,25.6 GB/s,105 C
Mobile,Launched,Q2'12,22 nm,$346.00 ,2,4,2.00 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,Q1'13,22 nm,$346.00 ,2,4,2.10 GHz,17 W,25.6 GB/s,105 C
Mobile,Launched,Q1'13,22 nm,N/A,2,4,1.50 GHz,13 W,25.6 GB/s,105 C
Mobile,Launched,Q2'12,22 nm,$378.00 ,4,8,2.60 GHz,45 W,25.6 GB/s,105 C
Desktop,End of Life,Q2'12,22 nm,$272.00 - $305.00,4,8,3.40 GHz,77 W,25.6 GB/s,"67.4°C,105°C"
Mobile,Launched,Q3'12,22 nm,$378.00 - $380.00,4,8,2.70 GHz,45 W,25.6 GB/s,105 C
Desktop,End of Life,Q2'12,22 nm,$332.00 - $342.00,4,8,3.50 GHz,77 W,25.6 GB/s,67.4°C
Desktop,End of Life,Q2'12,22 nm,$294.00 - $305.00,4,8,3.10 GHz,65 W,25.6 GB/s,69.1°C
Desktop,End of Life,Q2'12,22 nm,$294.00 ,4,8,2.50 GHz,45 W,25.6 GB/s,69.8°C
Mobile,Launched,Q2'12,22 nm,$568.00 ,4,8,2.70 GHz,45 W,25.6 GB/s,105°C
Mobile,Launched,Q3'12,22 nm,$568.00 ,4,8,2.80 GHz,45 W,25.6 GB/s,105 C
Desktop,End of Interactive Support,Q4'06,65 nm,N/A,4,NA,2.66 GHz,130 W,,64.5°C
Desktop,End of Interactive Support,Q2'07,65 nm,N/A,4,NA,2.93 GHz,130 W,,64.5°C
Desktop,End of Interactive Support,Q3'07,65 nm,N/A,4,NA,3.00 GHz,130 W,,64.5°C
Mobile,End of Interactive Support,Q3'08,45 nm,N/A,4,NA,2.53 GHz,45 W,, 100°C 
Desktop,End of Interactive Support,Q4'07,45 nm,N/A,4,NA,3.00 GHz,130 W,,64.5°C
Desktop,End of Interactive Support,Q1'08,45 nm,N/A,4,NA,3.20 GHz,136 W,,55.5°C
Desktop,End of Interactive Support,Q1'08,45 nm,N/A,4,NA,3.20 GHz,150 W,,63°C
Desktop,End of Interactive Support,Q3'06,65 nm,N/A,2,NA,2.93 GHz,75 W,,60.4°C
Mobile,End of Interactive Support,Q3'07,65 nm,N/A,2,NA,2.60 GHz,44 W,,100°C
Mobile,End of Interactive Support,Q3'07,65 nm,N/A,2,NA,2.80 GHz,44 W,,100°C
Mobile,End of Interactive Support,Q1'08,45 nm,N/A,2,NA,2.80 GHz,44 W,,105°C
Mobile,End of Interactive Support,Q3'08,45 nm,N/A,2,NA,3.06 GHz,44 W,,105°C
Mobile,End of Interactive Support,Q3'09,45 nm,N/A,4,8,2.00 GHz,55 W,21 GB/s,100°C
Mobile,End of Interactive Support,Q3'10,45 nm,N/A,4,8,2.13 GHz,55 W,21 GB/s,100°C
Desktop,End of Interactive Support,Q4'08,45 nm,$990.00 ,4,8,3.20 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,Q2'09,45 nm,"$1,059.00 ",4,8,3.33 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,Q1'10,32 nm,"$1,059.00 ",6,12,3.33 GHz,130 W,25.6 GB/s,67.9°C
Desktop,End of Interactive Support,Q1'11,32 nm,"$1,059.00 ",6,12,3.46 GHz,130 W,25.6 GB/s,67.9°C
Mobile,Launched,Q1'11,32 nm,N/A,4,8,2.50 GHz,55 W,25.6 GB/s,100 C
Server,Launched,Q4'15,14 nm,$129.00 ,2,4,2.20 GHz,25 W,,
Server,Launched,Q4'15,14 nm,$156.00 ,2,2,1.50 GHz,19 W,,
Server,Launched,Q4'15,14 nm,$194.00 ,4,8,1.60 GHz,25 W,,
Server,Launched,Q2'16,14 nm,$200.00 ,4,8,1.50 GHz,25 W,,
Desktop,End of Life,Q1'13,22 nm,$64.00 ,2,2,2.90 GHz,55 W,21 GB/s,
Desktop,Launched,Q2'13,22 nm,$64.00 ,2,2,3.00 GHz,55 W,21 GB/s,
Desktop,Launched,Q1'13,22 nm,$64.00 ,2,2,2.50 GHz,35 W,21 GB/s,
Desktop,Launched,Q2'13,22 nm,$64.00 ,2,2,2.60 GHz,35 W,21 GB/s,
Desktop,End of Life,Q3'12,22 nm,N/A,2,2,2.60 GHz,35 W,25.6 GB/s,
Desktop,Launched,Q3'12,22 nm,$65.00 - $82.00,2,2,3.10 GHz,55 W,25.6 GB/s,
Desktop,End of Life,Q2'13,22 nm,N/A,2,2,2.70 GHz,35 W,25.6 GB/s,
Desktop,Launched,Q1'13,22 nm,$75.00 - $82.00,2,2,3.20 GHz,55 W,25.6 GB/s,
Desktop,End of Life,Q2'13,22 nm,$93.00 ,2,2,3.30 GHz,55 W,25.6 GB/s,
Embedded,Launched,Q4'15,14 nm,$64.00 ,2,2,2.40 GHz,35 W,34.1 GB/s,
Desktop,Launched,Q3'15,14 nm,$64.00 ,2,2,2.90 GHz,35 W,34.1 GB/s,
Desktop,Launched,Q3'15,14 nm,$64.00 ,2,2,3.30 GHz,54 W,34.1 GB/s,
Desktop,Launched,Q1'17,14 nm,$64.00 ,2,4,3.50 GHz,54 W,,100°C
Desktop,Launched,Q3'15,14 nm,$86.00 - $93.00,2,2,3.60 GHz,51 W,34.1 GB/s,
Desktop,Launched,Q3'15,14 nm,$75.00 - $82.00,2,2,3.50 GHz,51 W,34.1 GB/s,
Desktop,Launched,Q3'15,14 nm,$75.00 ,2,2,3.00 GHz,35 W,34.1 GB/s,
Desktop,Launched,Q1'17,14 nm,$64.00 ,2,4,2.90 GHz,35 W,,92°C
Desktop,Launched,Q1'17,14 nm,$86.00 - $93.00,2,4,3.70 GHz,51 W,,100°C
Desktop,Launched,Q1'17,14 nm,$75.00 - $82.00,2,4,3.60 GHz,51 W,,100°C
Desktop,Launched,Q1'17,14 nm,$75.00 ,2,4,3.00 GHz,35 W,,92°C
Desktop,End of Life,Q3'13,22 nm,$54.00 - $64.00,2,2,3.00 GHz,53 W,21.3 GB/s,72°C 
Desktop,End of Life,Q2'14,22 nm,$54.00 - $64.00,2,2,3.10 GHz,53 W,21.3 GB/s,72°C
Desktop,End of Life,Q3'13,22 nm,$64.00 ,2,2,2.60 GHz,35 W,21.3 GB/s,66.4°C
Desktop,End of Life,Q2'14,22 nm,$64.00 ,2,2,2.70 GHz,35 W,21.3 GB/s,66.4°C 
Desktop,End of Life,Q3'14,22 nm,$50.00 - $64.00,2,2,3.20 GHz,53 W,21.3 GB/s,72°C
Desktop,End of Life,Q2'14,22 nm,$72.00 ,2,2,3.20 GHz,53 W,21.3 GB/s,72°C
Desktop,End of Life,Q1'15,22 nm,$64.00 ,2,2,3.30 GHz,53 W,21.3 GB/s,72°C
Desktop,End of Life,Q3'14,22 nm,$64.00 ,2,2,2.80 GHz,35 W,21.3 GB/s,66.4°C
Desktop,End of Life,Q1'15,22 nm,$64.00 ,2,2,2.90 GHz,35 W,21.3 GB/s,66.4°C
Embedded,Launched,Q3'13,22 nm,$70.00 ,2,2,2.30 GHz,35 W,21.3 GB/s,72°C 
Desktop,Launched,Q3'13,22 nm,$75.00 - $82.00,2,2,3.20 GHz,53 W,25.6 GB/s,72°C 
Desktop,End of Life,Q3'13,22 nm,$75.00 ,2,2,2.70 GHz,35 W,25.6 GB/s,66.4°C
Desktop,End of Life,Q3'13,22 nm,$86.00 - $93.00,2,2,3.30 GHz,53 W,25.6 GB/s,72°C 
